time_open,time_close,open,high,low,close,volume
2026-02-02T00:00:00Z,2026-02-02T00:01:00Z,2267.5045553992986,2272.3666752808017,2267.5045553992986,2270.6720924851434,187315
2026-02-02T00:01:00Z,2026-02-02T00:02:00Z,2270.672092485144,2270.672092485144,2260.718663662118,2260.718663662118,198480
2026-02-02T00:02:00Z,2026-02-02T00:03:00Z,2260.718663662118,2262.4057024396807,2256.225862309953,2262.2804910414247,193872
2026-02-02T00:03:00Z,2026-02-02T00:04:00Z,2262.2804910414243,2262.2804910414247,2249.0796096433396,2249.07960964334,274157
2026-02-02T00:04:00Z,2026-02-02T00:05:00Z,2247.86000842196,2253.7782713355055,2246.170195173856,2253.7782713355055,160908
